index,date,open,high,low,close,volume
8888,2022-02-23,161.35,161.96,155.56,155.88,90009247.0
8889,2022-02-24,148.39,158.66,147.81,158.55,141147540.0
8890,2022-02-25,159.65,160.93,156.68,160.66,91974222.0
8891,2022-02-28,158.87,161.23,158.24,160.93,95056629.0
8892,2022-03-01,160.51,162.41,157.78,159.01,83474425.0
8893,2022-03-02,160.2,163.17,158.76,162.37,79724750.0
8894,2022-03-03,164.28,164.72,161.36,162.04,76678441.0
8895,2022-03-04,160.3,161.36,157.91,158.98,83819592.0
8896,2022-03-07,159.17,160.83,154.85,155.11,96418845.0
8897,2022-03-08,154.63,158.69,151.61,153.25,131148280.0
8898,2022-03-09,157.28,159.22,155.22,158.76,91454905.0
8899,2022-03-10,156.01,156.2,151.79,154.33,105342033.0
8900,2022-03-11,154.74,155.09,150.31,150.54,96970102.0
8901,2022-03-14,147.26,149.93,145.91,146.43,108732111.0
8902,2022-03-15,146.71,151.38,146.19,150.9,92964302.0
8903,2022-03-16,152.86,155.81,150.27,155.4,102300157.0
8904,2022-03-17,154.42,156.81,153.44,156.43,75615376.0
8905,2022-03-18,156.32,160.29,155.57,159.79,123511692.0
8906,2022-03-21,159.32,162.16,158.82,161.19,95811352.0
8907,2022-03-22,161.32,165.23,160.72,164.63,81532007.0
8908,2022-03-23,163.8,168.45,163.46,166.02,98062674.0
8909,2022-03-24,166.87,169.95,166.02,169.88,90131418.0
8910,2022-03-25,169.69,171.09,168.56,170.53,80546156.0
8911,2022-03-28,167.98,171.54,167.81,171.41,90371916.0
8912,2022-03-29,172.5,174.82,172.15,174.77,100589440.0
8913,2022-03-30,174.36,175.42,172.51,173.58,92633154.0
8914,2022-03-31,173.65,173.84,170.21,170.42,103049285.0
8915,2022-04-01,169.84,170.69,167.75,170.12,78751328.0
8916,2022-04-04,170.38,174.3,170.25,174.25,76545983.0
8917,2022-04-05,173.31,174.11,170.23,170.87,73401786.0
8918,2022-04-06,168.17,169.44,165.94,167.64,89058782.0
8919,2022-04-07,166.97,169.17,165.66,167.95,77594650.0
8920,2022-04-08,167.59,167.59,165.01,165.9,76575508.0
8921,2022-04-11,164.52,164.84,161.31,161.56,72246706.0
8922,2022-04-12,163.83,165.68,162.45,163.47,79265181.0
8923,2022-04-13,163.2,166.85,162.58,166.21,70618925.0
8924,2022-04-14,166.43,167.08,160.85,161.1,75329376.0
8925,2022-04-18,159.73,162.41,159.38,160.88,69023941.0
8926,2022-04-19,160.83,163.63,159.72,163.21,67723833.0
8927,2022-04-20,164.57,164.69,161.91,163.04,67929814.0
8928,2022-04-21,164.72,167.34,161.72,162.23,87227768.0
8929,2022-04-22,162.27,163.68,157.31,157.6,84882424.0
8930,2022-04-25,156.93,158.98,154.27,158.69,96046376.0
8931,2022-04-26,158.06,158.15,152.53,152.61,95623240.0
8932,2022-04-27,151.72,155.6,151.19,152.38,88063191.0
8933,2022-04-28,155.06,160.33,154.74,159.45,130216792.0
8934,2022-04-29,157.65,162.01,153.06,153.46,131747571.0
8935,2022-05-02,152.52,154.04,149.08,153.77,123055265.0
8936,2022-05-03,153.96,156.52,152.13,155.29,88966526.0
8937,2022-05-04,155.48,162.29,155.07,161.83,108256503.0
8938,2022-05-05,159.66,159.89,150.76,152.58,130525275.0
8939,2022-05-06,152.05,155.48,150.22,153.32,116124647.0
8940,2022-05-09,150.97,151.87,147.53,148.1,131577921.0
8941,2022-05-10,151.56,152.78,148.97,150.55,115366736.0
8942,2022-05-11,149.54,151.49,141.85,142.54,142689825.0
8943,2022-05-12,138.81,142.24,134.84,138.6,182602041.0
8944,2022-05-13,140.63,144.14,139.15,143.15,113990852.0
8945,2022-05-16,141.59,143.56,140.22,141.58,86643781.0
8946,2022-05-17,144.9,145.81,142.72,145.28,78336254.0
8947,2022-05-18,142.89,143.4,135.94,136.86,109742890.0
8948,2022-05-19,135.92,137.7,132.64,133.39,136095640.0
8949,2022-05-20,135.13,136.74,128.65,133.63,137426125.0
8950,2022-05-23,133.83,139.3,133.69,139.15,117726265.0
8951,2022-05-24,136.85,138.01,133.37,136.4,104132746.0
8952,2022-05-25,134.47,137.83,134.38,136.56,92482696.0
8953,2022-05-26,133.43,140.38,133.18,139.82,90601548.0
8954,2022-05-27,141.43,145.72,141.3,145.68,90978503.0
8955,2022-05-31,145.11,146.7,142.88,144.88,103718416.0
8956,2022-06-01,145.94,147.78,143.72,144.75,74286635.0
8957,2022-06-02,143.87,147.31,142.9,147.25,72348055.0
8958,2022-06-03,142.94,144.01,140.5,141.42,88570289.0
8959,2022-06-06,143.07,144.61,140.94,142.18,71598380.0
8960,2022-06-07,140.39,145.04,140.14,144.75,67808150.0
8961,2022-06-08,144.62,145.91,143.5,144.0,53950201.0
8962,2022-06-09,143.12,143.99,138.57,138.68,69472976.0
8963,2022-06-10,136.32,136.8,133.1,133.17,91566637.0
8964,2022-06-13,128.91,131.24,127.48,127.92,122207099.0
8965,2022-06-14,129.17,129.93,127.52,128.8,84784326.0
8966,2022-06-15,130.33,133.38,128.2,131.47,91532972.0
8967,2022-06-16,128.12,128.43,125.08,126.1,107961508.0
8968,2022-06-17,126.11,129.12,125.85,127.6,134520290.0
8969,2022-06-21,129.46,133.1,129.36,131.91,81000488.0
8970,2022-06-22,130.83,133.8,129.95,131.39,73409234.0
8971,2022-06-23,132.86,134.63,131.67,134.31,72433768.0
8972,2022-06-24,135.94,137.95,135.81,137.7,89116837.0
8973,2022-06-27,138.73,139.53,137.01,137.7,70207908.0
8974,2022-06-28,138.17,139.46,133.36,133.48,67315328.0
8975,2022-06-29,133.5,136.71,132.71,135.27,66242411.0
8976,2022-06-30,133.29,134.41,129.81,132.76,98964467.0
8977,2022-07-01,132.08,135.08,131.7,134.97,71051552.0
8978,2022-07-05,133.81,137.65,132.97,137.6,73429641.0
8979,2022-07-06,137.39,140.16,137.12,138.96,74064254.0
8980,2022-07-07,139.33,142.59,139.32,142.39,66253709.0
8981,2022-07-08,141.3,143.59,141.04,143.08,64547798.0
8982,2022-07-11,141.71,142.68,139.82,140.91,63305113.0
8983,2022-07-12,141.8,144.49,141.09,141.9,77588759.0
8984,2022-07-13,139.03,142.49,138.16,141.53,71185560.0
8985,2022-07-14,140.12,144.99,139.29,144.51,78140744.0
8986,2022-07-15,145.82,146.9,144.24,146.21,76259931.0
8987,2022-07-18,146.78,147.61,142.74,143.11,81420868.0
8988,2022-07-19,143.96,147.27,142.95,147.04,82982367.0
8989,2022-07-20,147.16,149.76,146.41,149.08,64823413.0
8990,2022-07-21,150.54,151.61,147.98,151.39,65086636.0
8991,2022-07-22,151.43,152.32,149.45,150.13,66675408.0
8992,2022-07-25,150.05,151.08,148.32,148.99,53623945.0
8993,2022-07-26,148.3,149.13,146.84,147.64,55138691.0
8994,2022-07-27,148.62,153.37,148.2,152.83,78620688.0
8995,2022-07-28,153.02,153.68,150.45,153.39,81378731.0
8996,2022-07-29,157.28,159.67,155.54,158.55,101786860.0
8997,2022-08-01,157.05,159.63,156.93,157.55,67829379.0
8998,2022-08-02,156.14,158.45,155.67,156.05,59907025.0
8999,2022-08-03,156.88,162.63,156.79,162.17,82507488.0
9000,2022-08-04,162.05,163.23,160.47,161.85,55474144.0
9001,2022-08-05,159.48,162.12,159.27,161.62,56696985.0
9002,2022-08-08,162.64,164.08,160.47,161.14,60362338.0
9003,2022-08-09,160.29,162.09,159.52,161.19,63135503.0
9004,2022-08-10,163.95,165.61,163.17,165.51,70170540.0
9005,2022-08-11,166.33,167.26,164.46,164.76,57149159.0
9006,2022-08-12,166.09,168.44,165.67,168.37,68039382.0
9007,2022-08-15,167.79,169.66,167.62,169.46,54091694.0
9008,2022-08-16,169.05,169.98,167.93,169.3,56377050.0
9009,2022-08-17,169.04,172.42,168.84,170.82,79542037.0
9010,2022-08-18,170.02,171.17,169.39,170.42,62290075.0
9011,2022-08-19,169.3,170.01,167.58,167.79,70346295.0
9012,2022-08-22,165.96,166.13,163.41,163.84,69026809.0
9013,2022-08-23,163.35,164.98,162.92,163.5,54147079.0
9014,2022-08-24,163.59,164.38,162.52,163.8,53841524.0
9015,2022-08-25,165.05,166.41,164.62,166.3,51218209.0
9016,2022-08-26,166.84,167.32,159.83,159.89,78960980.0
9017,2022-08-29,157.42,159.17,156.09,157.65,73313953.0
9018,2022-08-30,158.4,158.83,153.99,155.18,77906197.0
9019,2022-08-31,156.58,156.85,153.41,153.49,87991091.0
9020,2022-09-01,152.91,154.69,150.94,154.23,74229896.0
9021,2022-09-02,156.02,156.63,151.24,152.08,76957768.0
9022,2022-09-06,152.74,153.36,149.96,150.8,73714843.0
9023,2022-09-07,151.09,152.94,149.88,152.23,87449574.0
9024,2022-09-08,150.91,152.63,148.95,150.73,84923847.0
9025,2022-09-09,151.74,154.09,151.02,153.64,68081006.0
9026,2022-09-12,155.86,160.53,155.57,159.7,104955962.0
9027,2022-09-13,156.17,156.81,149.64,150.11,122656614.0
9028,2022-09-14,151.06,153.37,149.88,151.58,87965409.0
9029,2022-09-15,150.92,151.51,147.65,148.64,90481110.0
9030,2022-09-16,147.48,147.62,144.64,146.97,162278841.0
9031,2022-09-19,145.58,150.83,145.37,150.75,81474246.0
9032,2022-09-20,149.67,154.35,149.35,153.17,107689796.0
9033,2022-09-21,153.61,155.01,149.87,149.99,101696790.0
9034,2022-09-22,148.65,150.74,147.18,149.01,86652542.0
9035,2022-09-23,147.46,147.74,144.83,146.7,96029909.0
9036,2022-09-26,145.93,150.04,145.91,147.04,93339409.0
9037,2022-09-27,149.01,150.99,146.22,148.03,84442741.0
9038,2022-09-28,143.91,146.91,141.11,146.11,146691387.0
9039,2022-09-29,142.37,142.99,136.95,138.75,128138237.0
9040,2022-09-30,137.55,139.37,134.27,134.47,124925274.0
9041,2022-10-03,134.48,139.34,133.96,138.72,114311663.0
9042,2022-10-04,141.3,142.49,140.53,142.37,87830064.0
9043,2022-10-05,140.35,143.65,139.28,142.67,79470968.0
9044,2022-10-06,142.08,143.81,141.49,141.7,68402169.0
9045,2022-10-07,138.81,139.37,135.72,136.36,85925559.0
9046,2022-10-10,136.69,138.16,134.84,136.69,74899002.0
9047,2022-10-11,136.17,137.62,134.49,135.25,77033672.0
9048,2022-10-12,135.4,136.63,134.43,134.61,70433744.0
9049,2022-10-13,131.26,139.86,130.64,139.26,113223975.0
9050,2022-10-14,140.58,140.79,134.46,134.65,88597969.0
9051,2022-10-17,137.34,139.17,136.54,138.68,85250939.0
9052,2022-10-18,141.76,142.97,136.88,140.02,99136610.0
9053,2022-10-19,137.96,141.22,137.77,140.13,61758340.0
9054,2022-10-20,139.29,142.16,138.92,139.66,64521989.0
9055,2022-10-21,139.14,144.12,138.92,143.54,86548609.0
9056,2022-10-24,143.46,146.5,142.27,145.72,75981918.0
9057,2022-10-25,146.36,148.76,145.63,148.61,74732290.0
9058,2022-10-26,147.23,148.26,144.31,145.62,88436172.0
9059,2022-10-27,144.34,145.32,140.4,141.07,109180150.0
9060,2022-10-28,144.47,153.77,144.09,152.01,164762371.0
9061,2022-10-31,149.43,150.51,148.19,149.61,97943171.0
9062,2022-11-01,151.35,151.72,145.4,146.92,80379345.0
9063,2022-11-02,145.22,148.44,141.27,141.3,93604623.0
9064,2022-11-03,138.33,139.07,135.02,135.15,97918516.0
9065,2022-11-04,138.59,139.17,130.88,134.88,140814796.0
9066,2022-11-07,133.61,135.65,132.17,135.42,83374628.0
9067,2022-11-08,136.91,137.93,133.99,136.0,89908477.0
9068,2022-11-09,135.0,135.05,131.09,131.37,74917794.0
9069,2022-11-10,137.74,143.37,136.0,143.37,118854028.0
9070,2022-11-11,142.32,146.51,140.87,146.2,93979665.0
9071,2022-11-14,145.47,146.78,143.93,144.78,73374114.0
9072,2022-11-15,148.72,150.09,145.06,146.54,89868332.0
9073,2022-11-16,145.63,146.37,143.79,145.29,64218266.0
9074,2022-11-17,142.93,147.98,142.65,147.22,80389400.0
9075,2022-11-18,148.81,149.2,146.47,147.79,74829573.0
9076,2022-11-21,146.66,146.87,144.22,144.51,58724070.0
9077,2022-11-22,144.63,146.92,143.43,146.68,51804132.0
9078,2022-11-23,145.95,148.33,145.84,147.57,58301395.0
9079,2022-11-25,144.81,145.38,143.62,144.61,35195860.0
9080,2022-11-28,141.64,143.14,139.88,140.72,69346522.0
9081,2022-11-29,140.79,141.31,136.86,137.67,83763803.0
9082,2022-11-30,137.9,145.22,137.05,144.53,111380880.0
9083,2022-12-01,144.71,145.63,143.11,144.81,71250416.0
9084,2022-12-02,142.46,144.5,142.15,144.31,65447446.0
9085,2022-12-05,144.27,147.42,142.27,143.13,68826442.0
9086,2022-12-06,143.58,143.8,138.42,139.41,64727186.0
9087,2022-12-07,138.69,139.87,136.5,137.44,69721094.0
9088,2022-12-08,138.86,140.02,137.6,139.15,62128338.0
9089,2022-12-09,138.84,142.07,137.4,138.66,76097011.0
9090,2022-12-12,139.2,141.0,137.56,140.99,70462654.0
9091,2022-12-13,146.0,146.47,140.74,141.97,93886161.0
9092,2022-12-14,141.85,143.16,137.66,139.71,82291182.0
9093,2022-12-15,137.61,138.3,132.53,133.0,98931907.0
9094,2022-12-16,133.19,134.15,130.23,131.01,160156900.0
9095,2022-12-19,131.61,131.7,127.82,128.87,79592614.0
9096,2022-12-20,127.89,129.75,126.39,128.8,77432819.0
9097,2022-12-21,129.48,133.31,129.25,131.95,85927993.0
9098,2022-12-22,130.85,131.06,126.8,128.73,77852108.0
9099,2022-12-23,127.42,128.92,126.14,128.36,63814893.0
9100,2022-12-27,127.88,127.91,125.22,126.53,69007830.0
9101,2022-12-28,126.17,127.53,122.37,122.54,85438391.0
9102,2022-12-29,124.49,126.98,124.23,126.11,75703710.0
9103,2022-12-30,124.91,126.45,123.93,126.43,77034209.0
9104,2023-01-03,126.78,127.4,120.67,121.57,112117471.0
9105,2023-01-04,123.39,125.16,121.58,122.86,89113633.0
9106,2023-01-05,123.63,124.27,121.26,121.52,80962708.0
9107,2023-01-06,122.51,126.79,121.39,126.12,87754715.0
9108,2023-01-09,126.97,129.91,126.39,126.65,70790813.0
9109,2023-01-10,126.76,127.76,124.62,127.23,63896155.0
9110,2023-01-11,127.75,130.01,126.96,129.99,69458949.0
9111,2023-01-12,130.38,130.76,127.94,129.91,71379648.0
9112,2023-01-13,128.53,131.42,128.16,131.26,57809719.0
9113,2023-01-17,131.33,133.79,130.63,132.44,63646627.0
9114,2023-01-18,133.32,135.11,131.53,131.71,69672800.0
9115,2023-01-19,130.58,132.75,130.27,131.77,58280413.0
9116,2023-01-20,131.78,134.52,130.72,134.37,80223626.0
9117,2023-01-23,134.62,139.82,134.4,137.61,81760313.0
9118,2023-01-24,136.81,139.66,136.8,139.03,66435142.0
9119,2023-01-25,137.39,138.93,135.31,138.36,65799349.0
9120,2023-01-26,139.67,140.75,138.4,140.46,54105068.0
9121,2023-01-27,139.66,143.73,139.58,142.43,70555843.0
9122,2023-01-30,141.46,142.05,139.35,139.5,64015274.0
9123,2023-01-31,139.2,140.84,138.78,140.79,65874459.0
9124,2023-02-01,140.47,143.11,137.82,141.93,77663633.0
9125,2023-02-02,145.4,147.68,144.67,147.32,118338980.0
9126,2023-02-03,144.53,153.88,144.33,151.0,154357337.0
9127,2023-02-06,149.08,149.6,147.28,148.23,69858306.0
9128,2023-02-07,147.14,151.73,147.14,151.15,83322551.0
9129,2023-02-08,150.38,151.08,147.67,148.42,64120079.0
9130,2023-02-09,150.28,150.83,146.92,147.37,56007143.0
9131,2023-02-10,146.19,148.07,145.95,147.74,57450708.0
9132,2023-02-13,147.68,150.99,147.65,150.58,62199013.0
9133,2023-02-14,148.85,150.5,147.59,149.93,61707573.0
9134,2023-02-15,149.84,152.23,149.61,152.06,65669252.0
9135,2023-02-16,150.24,153.06,150.08,150.44,68167942.0
9136,2023-02-17,149.08,149.73,147.58,149.28,59144118.0
9137,2023-02-21,146.93,148.03,145.14,145.21,58867230.0
9138,2023-02-22,145.6,146.68,143.89,145.64,51011305.0
9139,2023-02-23,146.82,147.07,143.97,146.13,48394249.0
9140,2023-02-24,143.84,143.92,142.45,143.44,55469606.0
9141,2023-02-27,144.44,145.9,144.18,144.65,44998470.0
9142,2023-02-28,143.78,145.81,143.56,144.14,50546998.0
9143,2023-03-01,143.56,143.96,141.74,142.04,55478991.0
9144,2023-03-02,141.11,143.44,140.63,142.64,52279761.0
9145,2023-03-03,144.78,147.84,144.06,147.76,70732297.0
9146,2023-03-06,150.52,153.03,150.19,150.56,87558028.0
9147,2023-03-07,150.43,150.76,147.86,148.33,56182028.0
9148,2023-03-08,149.54,150.2,148.56,149.6,47204791.0
9149,2023-03-09,150.29,151.27,146.96,147.32,53833582.0
9150,2023-03-10,146.94,147.67,144.34,145.23,68572400.0
9151,2023-03-13,144.54,149.87,144.43,147.2,84457122.0
9152,2023-03-14,148.01,150.13,146.83,149.32,73695893.0
9153,2023-03-15,147.92,149.98,146.65,149.72,77167866.0
9154,2023-03-16,148.89,153.19,148.37,152.58,76254419.0
9155,2023-03-17,152.81,153.47,151.01,151.73,98944633.0
9156,2023-03-20,151.8,154.55,150.88,154.13,73641415.0
9157,2023-03-21,154.05,156.13,153.27,156.01,73938285.0
9158,2023-03-22,156.03,158.87,154.54,154.56,75701811.0
9159,2023-03-23,155.56,158.28,154.41,155.66,67622060.0
9160,2023-03-24,155.59,157.07,154.58,156.98,59256343.0
9161,2023-03-27,156.67,157.5,154.6,155.01,52390266.0
9162,2023-03-28,154.7,155.22,152.71,154.38,45992152.0
9163,2023-03-29,156.1,157.78,156.08,157.5,51305691.0
9164,2023-03-30,158.26,159.2,158.0,159.09,49501689.0
9165,2023-03-31,159.17,161.73,158.64,161.63,68749792.0
9166,2023-04-03,161.0,163.02,160.95,162.9,56976187.0
9167,2023-04-04,163.33,163.57,161.84,162.36,46278295.0
9168,2023-04-05,161.47,161.78,158.53,160.49,51511744.0
9169,2023-04-06,159.16,161.69,158.73,161.39,45390123.0
9170,2023-04-10,158.15,158.76,156.81,158.76,47716882.0
9171,2023-04-11,159.08,159.09,157.24,157.53,47644217.0
9172,2023-04-12,157.95,158.79,156.51,156.83,50133062.0
9173,2023-04-13,158.36,162.53,158.15,162.29,68445649.0
9174,2023-04-14,161.32,163.05,160.55,161.94,49386480.0
9175,2023-04-17,161.82,162.12,160.76,161.96,41516217.0
9176,2023-04-18,162.83,164.14,162.38,163.2,49923008.0
9177,2023-04-19,162.53,164.89,162.27,164.36,47720166.0
9178,2023-04-20,162.82,164.6,162.29,163.38,52456377.0
9179,2023-04-21,161.78,163.18,161.22,161.75,58337341.0
9180,2023-04-24,161.73,162.33,160.62,162.06,41949581.0
9181,2023-04-25,161.92,163.04,160.46,160.5,48714063.0
9182,2023-04-26,159.79,162.01,159.53,160.49,45498796.0
9183,2023-04-27,161.92,165.29,161.92,165.14,64902329.0
9184,2023-04-28,165.22,166.58,164.61,166.41,55275851.0
9185,2023-05-01,166.01,167.18,165.37,166.32,52472936.0
9186,2023-05-02,166.82,167.08,164.27,165.27,48425696.0
9187,2023-05-03,166.23,167.65,163.89,164.18,65136018.0
9188,2023-05-04,161.62,163.77,161.04,162.52,81235427.0
9189,2023-05-05,167.71,171.03,167.49,170.3,113453171.0
9190,2023-05-08,169.21,170.58,168.84,170.23,55962793.0
9191,2023-05-09,169.78,170.27,168.33,168.5,45326874.0
9192,2023-05-10,169.75,170.76,168.63,170.29,53724501.0
9193,2023-05-11,170.58,171.32,168.9,170.48,49514676.0
9194,2023-05-12,170.59,171.03,167.97,169.54,45533138.0
9195,2023-05-15,170.13,170.18,168.44,169.04,37266659.0
9196,2023-05-16,168.96,170.11,168.77,169.04,42110293.0
9197,2023-05-17,168.68,169.9,167.39,169.66,57951604.0
9198,2023-05-18,169.97,172.21,169.55,172.02,65496657.0
9199,2023-05-19,173.36,173.36,171.91,172.13,55809475.0
9200,2023-05-22,170.95,171.68,170.42,171.17,43570932.0
9201,2023-05-23,170.1,170.35,168.25,168.53,50747263.0
9202,2023-05-24,168.06,169.39,167.49,168.81,45143488.0
9203,2023-05-25,169.38,170.87,168.66,169.96,56058258.0
9204,2023-05-26,170.29,172.74,170.08,172.4,54834975.0
9205,2023-05-30,173.93,175.96,173.54,174.27,55964401.0
9206,2023-05-31,174.3,176.32,173.73,174.22,99625288.0
9207,2023-06-01,174.67,177.09,173.9,177.06,68901809.0
9208,2023-06-02,178.0,178.75,176.23,177.92,61996913.0
9209,2023-06-05,179.6,181.92,175.01,176.55,121946497.0
9210,2023-06-06,176.94,177.09,174.4,176.18,64848374.0
9211,2023-06-07,175.41,178.18,174.29,174.79,61944615.0
9212,2023-06-08,174.87,177.81,174.43,177.54,50214881.0
9213,2023-06-09,178.47,179.2,177.6,177.93,48899973.0
9214,2023-06-12,178.24,180.86,177.94,180.76,54754995.0
9215,2023-06-13,179.77,181.12,179.41,180.28,54929129.0
9216,2023-06-14,180.34,181.36,178.99,180.92,57462882.0
9217,2023-06-15,180.93,183.49,180.75,182.98,65433166.0
9218,2023-06-16,183.7,183.96,181.24,181.89,101256225.0
9219,2023-06-20,181.38,183.07,181.38,181.98,49799092.0
9220,2023-06-21,181.87,182.38,179.56,180.93,49515697.0
9221,2023-06-22,180.71,184.02,180.64,183.97,51245327.0
9222,2023-06-23,182.52,184.53,181.98,183.65,53116996.0
9223,2023-06-26,183.8,185.02,182.2,182.24,48088661.0
9224,2023-06-27,182.86,185.36,182.64,185.03,50730846.0
9225,2023-06-28,184.9,186.87,184.57,186.22,51216801.0
9226,2023-06-29,186.05,187.04,185.91,186.56,46347308.0
9227,2023-06-30,188.6,191.45,188.23,190.94,85213216.0
9228,2023-07-03,190.75,190.85,188.73,189.43,31458200.0
9229,2023-07-05,188.54,189.95,187.59,188.3,46920261.0
9230,2023-07-06,186.81,188.99,186.17,188.78,45156009.0
9231,2023-07-07,188.38,189.64,187.21,187.65,46814998.0
9232,2023-07-10,186.23,186.96,184.01,185.58,59922163.0
9233,2023-07-11,186.13,186.27,183.57,185.05,46638119.0
9234,2023-07-12,186.65,188.67,185.44,186.74,60750248.0
9235,2023-07-13,187.47,188.16,186.75,187.51,41342338.0
9236,2023-07-14,187.2,188.15,186.6,187.66,41616242.0
9237,2023-07-17,188.87,191.29,188.78,190.96,50520159.0
9238,2023-07-18,190.32,191.3,189.39,190.7,48353774.0
9239,2023-07-19,190.07,195.2,189.62,192.07,80507323.0
9240,2023-07-20,192.06,193.44,189.47,190.1,59581196.0
9241,2023-07-21,191.07,191.94,188.2,188.91,71951683.0
9242,2023-07-24,190.38,191.88,189.22,189.72,45505097.0
9243,2023-07-25,190.3,191.41,189.89,190.59,37283201.0
9244,2023-07-26,190.64,192.61,190.29,191.47,47471868.0
9245,2023-07-27,192.99,194.17,189.52,190.19,47460180.0
9246,2023-07-28,191.64,193.6,191.11,192.8,48291443.0
9247,2023-07-31,193.03,193.46,192.23,193.42,38824113.0
9248,2023-08-01,193.21,193.7,192.25,192.58,35281426.0
9249,2023-08-02,192.01,192.15,188.82,189.55,50389327.0
9250,2023-08-03,188.54,189.34,187.66,188.14,62243282.0
9251,2023-08-04,182.49,184.35,178.89,178.96,115956841.0
9252,2023-08-07,179.1,180.1,174.32,175.82,97576069.0
9253,2023-08-08,176.66,177.24,174.55,176.77,67823003.0
9254,2023-08-09,177.84,177.9,173.98,175.16,60378492.0
9255,2023-08-10,176.45,177.72,174.57,174.94,54686851.0
9256,2023-08-11,174.53,175.83,173.76,175.0,52036672.0
9257,2023-08-14,175.18,176.9,174.52,176.67,43675627.0
9258,2023-08-15,176.09,176.69,174.26,174.66,43622593.0
9259,2023-08-16,174.34,175.75,173.71,173.78,46964857.0
9260,2023-08-17,174.35,174.72,170.69,171.21,66062882.0
9261,2023-08-18,169.51,172.31,169.17,171.7,61172150.0
9262,2023-08-21,172.28,173.34,170.95,173.05,46311879.0
9263,2023-08-22,174.27,174.89,173.46,174.44,42084245.0
9264,2023-08-23,175.73,178.76,175.54,178.33,52722752.0
9265,2023-08-24,177.88,178.31,173.22,173.59,54945798.0
9266,2023-08-25,174.59,176.36,173.03,175.82,51449594.0
9267,2023-08-28,177.3,177.8,175.76,177.4,43820697.0
9268,2023-08-29,176.91,182.11,176.71,181.33,53003948.0
9269,2023-08-30,182.15,185.06,181.95,184.86,60813888.0
9270,2023-08-31,185.05,186.33,184.69,185.08,60794467.0
9271,2023-09-01,186.7,187.13,185.49,186.67,45766503.0
9272,2023-09-05,185.49,187.19,184.82,186.91,45280027.0
9273,2023-09-06,185.61,186.06,178.68,180.12,81755816.0
9274,2023-09-07,172.39,175.42,170.75,174.77,112488803.0
9275,2023-09-08,175.56,177.45,175.0,175.39,65602066.0
9276,2023-09-11,177.28,177.51,174.55,176.57,58953052.0
9277,2023-09-12,176.7,177.34,172.03,173.51,90370192.0
9278,2023-09-13,173.72,174.51,171.19,171.42,84267928.0
9279,2023-09-14,171.21,173.31,170.79,172.95,60895757.0
9280,2023-09-15,173.69,173.71,171.03,172.22,109259461.0
9281,2023-09-18,173.69,176.59,173.38,175.18,67257573.0
9282,2023-09-19,174.73,176.84,174.34,176.28,51826941.0
9283,2023-09-20,176.47,176.91,172.61,172.7,58436181.0
9284,2023-09-21,171.76,173.51,171.07,171.14,63149116.0
9285,2023-09-22,171.88,174.29,171.26,172.0,56725385.0
9286,2023-09-25,171.41,174.18,171.36,173.29,46172740.0
9287,2023-09-26,172.03,172.41,168.87,169.17,64588945.0
9288,2023-09-27,169.83,170.25,166.26,167.64,66921808.0
9289,2023-09-28,166.55,169.24,164.83,167.9,56294419.0
9290,2023-09-29,169.23,170.28,167.55,168.42,51861083.0
9291,2023-10-02,168.43,171.51,168.14,170.96,52164535.0
9292,2023-10-03,169.47,170.84,168.03,169.61,49594613.0
9293,2023-10-04,168.3,171.42,168.18,170.87,53020286.0
9294,2023-10-05,171.0,172.66,169.89,172.12,48527918.0
9295,2023-10-06,171.01,175.2,170.39,174.7,57266675.0
9296,2023-10-09,174.02,176.26,173.01,176.2,42390772.0
9297,2023-10-10,175.31,176.93,175.16,175.6,43698019.0
9298,2023-10-11,175.41,177.06,174.81,177.01,47551098.0
9299,2023-10-12,177.28,179.55,176.25,177.92,56743119.0
9300,2023-10-13,178.63,179.14,175.35,176.06,51456082.0
9301,2023-10-16,173.96,176.29,173.72,175.93,52516984.0
9302,2023-10-17,173.86,175.63,172.01,174.36,57549350.0
9303,2023-10-18,172.79,174.79,172.32,173.05,54764375.0
9304,2023-10-19,173.25,175.05,172.4,172.67,59302863.0
9305,2023-10-20,172.52,172.63,169.85,170.09,64244028.0
9306,2023-10-23,168.12,171.22,167.14,170.21,55980108.0
9307,2023-10-24,170.26,170.88,168.66,170.65,43816509.0
9308,2023-10-25,169.09,170.27,167.86,168.31,57156955.0
9309,2023-10-26,167.58,168.5875,162.88,164.1,70625251.0
9310,2023-10-27,164.12,166.17,164.04,165.43,58499005.0
9311,2023-10-30,166.23,168.38,166.08,167.5,51130941.0
9312,2023-10-31,166.56,168.11,165.11,167.98,44845959.0
9313,2023-11-01,168.21,171.44,167.33,171.18,56934745.0
9314,2023-11-02,172.73,174.99,172.67,174.78,77334576.0
9315,2023-11-03,171.45,174.03,170.56,173.86,79829245.0
9316,2023-11-06,173.59,176.64,173.42,176.44,63840954.0
9317,2023-11-07,176.39,179.65,176.18,179.03,70529898.0
9318,2023-11-08,179.56,180.66,178.8,180.1,49340226.0
9319,2023-11-09,180.17,181.33,179.02,179.62,53762757.0
9320,2023-11-10,181.42,184.015,180.98,183.85,66177922.0
9321,2023-11-13,183.27,183.48,181.66,182.25,43627292.0
9322,2023-11-14,185.15,185.56,183.75,184.89,60108352.0
9323,2023-11-15,185.295,186.95,185.23,185.46,53790272.0
9324,2023-11-16,187.02,188.41,186.1,187.16,54412623.0
